Nama,Masuk,Keluar,Duration,Coba
InsertPostgreSQL,09:41:44,09:41:44,11.027,28
InsertPostgreSQL,09:42:46,09:42:46,15.834,29
InsertPostgreSQL,09:42:53,09:42:53,11.961,30
UpdateByIDJSON,13:03:10,13:03:10,6.721,1
UpdateByIDJSON,13:03:15,13:03:15,6.941,2
UpdateByIDJSON,13:03:36,13:03:36,8.093,3
UpdateByIDJSON,13:04:07,13:04:07,6.249,4
UpdateByIDJSON,13:04:12,13:04:12,6.553,5
UpdateByIDJSON,13:04:17,13:04:17,7.329,6
UpdateByIDJSON,13:04:25,13:04:25,7.417,7
UpdateByIDJSON,13:09:23,13:09:23,737.641,8
UpdateByIDJSON,13:09:35,13:09:35,9.723,9
UpdateByIDJSON,13:09:39,13:09:39,6.826,10
UpdateByIDJSON,13:32:06,13:32:06,7.764,11
UpdateByIDJSON,13:32:14,13:32:14,7.877,12
UpdateByIDJSON,13:33:02,13:33:02,7.878,13
UpdateByIDJSON,13:33:08,13:33:08,8.582,14
UpdateByIDJSON,13:33:37,13:33:37,7.490,15
UpdateByIDJSON,13:34:25,13:34:25,6.924,16
UpdateByIDJSON,13:51:57,13:51:57,7.667,17
UpdateByIDJSON,13:52:04,13:52:04,7.698,18
UpdateByIDJSON,13:52:09,13:52:09,7.113,19
UpdateByIDJSON,13:52:19,13:52:19,6.513,20
UpdateByIDJSON,13:52:27,13:52:27,7.775,21
UpdateByIDJSON,13:52:32,13:52:32,6.975,22
UpdateByIDJSON,13:52:36,13:52:36,7.043,23
UpdateByIDJSON,13:52:42,13:52:42,8.016,24
UpdateByIDJSON,13:52:46,13:52:46,7.153,25
UpdateByIDJSON,13:52:51,13:52:51,6.607,26
UpdateByIDJSON,13:53:03,13:53:03,7.084,27
UpdateByIDJSON,13:53:07,13:53:07,6.970,28
UpdateByIDJSON,13:53:29,13:53:29,7.569,29
UpdateByIDJSON,13:53:35,13:53:35,6.188,30
UpdateByIDPostgreSQL,09:22:53,09:22:53,4.694,1
UpdateByIDPostgreSQL,09:22:56,09:22:56,1.348,2
UpdateByIDPostgreSQL,09:23:02,09:23:02,1.255,3
UpdateByIDPostgreSQL,09:23:07,09:23:07,1.361,4
UpdateByIDPostgreSQL,09:23:10,09:23:10,1.091,5
UpdateByIDPostgreSQL,09:23:13,09:23:13,1.697,6
UpdateByIDPostgreSQL,09:23:17,09:23:17,1.508,7
UpdateByIDPostgreSQL,09:24:07,09:24:07,1.066,8
UpdateByIDPostgreSQL,09:24:10,09:24:10,1.068,9
UpdateByIDPostgreSQL,09:24:14,09:24:14,1.052,10
UpdateByIDPostgreSQL,09:24:17,09:24:17,1.072,11
UpdateByIDPostgreSQL,09:24:20,09:24:20,0.506,12
UpdateByIDPostgreSQL,09:24:23,09:24:23,0.679,13
UpdateByIDPostgreSQL,09:24:29,09:24:29,1.235,14
UpdateByIDPostgreSQL,09:24:33,09:24:33,1.049,15
UpdateByIDPostgreSQL,09:24:36,09:24:36,1.818,16
UpdateByIDPostgreSQL,09:24:40,09:24:40,2.196,17
UpdateByIDPostgreSQL,09:24:47,09:24:47,1.036,18
UpdateByIDPostgreSQL,09:24:50,09:24:50,1.103,19
UpdateByIDPostgreSQL,09:25:41,09:25:41,0.934,20
UpdateByIDPostgreSQL,09:25:44,09:25:44,1.700,21
UpdateByIDPostgreSQL,09:25:47,09:25:47,0.508,22
UpdateByIDPostgreSQL,09:25:50,09:25:50,0.562,23
UpdateByIDPostgreSQL,09:25:53,09:25:53,1.078,24
UpdateByIDPostgreSQL,09:25:56,09:25:56,1.072,25
UpdateByIDPostgreSQL,09:25:59,09:26:00,1.911,26
UpdateByIDPostgreSQL,09:26:03,09:26:03,1.220,27
UpdateByIDPostgreSQL,09:26:06,09:26:06,0.860,28
UpdateByIDPostgreSQL,09:26:09,09:26:09,0.690,29
UpdateByIDPostgreSQL,09:26:13,09:26:13,0.588,30
